Date,Time,Global_active_power,Consumption
3/1/2007,16:09:00,0.44,0.001466667
3/1/2007,16:10:00,0.478,0.001593333
3/1/2007,16:11:00,0.512,0.001706667
3/1/2007,16:12:00,0.51,0.0017
3/1/2007,16:13:00,0.508,0.001693333
3/1/2007,16:14:00,0.51,0.0017
3/1/2007,16:15:00,0.456,0.00152
3/1/2007,16:16:00,0.414,0.00138
3/1/2007,16:17:00,0.41,0.001366667
3/1/2007,16:18:00,0.41,0.001366667
3/1/2007,16:19:00,0.37,0.001233333
3/1/2007,16:20:00,0.34,0.001133333
3/1/2007,16:21:00,0.338,0.001126667
3/1/2007,16:22:00,0.338,0.001126667
3/1/2007,16:23:00,0.318,0.00106
3/1/2007,16:24:00,0.26,0.000866667
3/1/2007,16:25:00,0.26,0.000866667
3/1/2007,16:26:00,0.26,0.000866667
3/1/2007,16:27:00,0.258,0.00086
3/1/2007,16:28:00,0.256,0.000853333
3/1/2007,16:29:00,0.264,0.00088
3/1/2007,16:30:00,0.266,0.000886667
3/1/2007,16:31:00,0.266,0.000886667
3/1/2007,16:32:00,0.266,0.000886667
3/1/2007,16:33:00,0.266,0.000886667
3/1/2007,16:34:00,0.268,0.000893333
3/1/2007,16:35:00,0.266,0.000886667
3/1/2007,16:36:00,0.268,0.000893333
3/1/2007,16:37:00,0.268,0.000893333
3/1/2007,16:38:00,0.27,0.0009
3/1/2007,16:39:00,0.266,0.000886667
3/1/2007,16:40:00,0.26,0.000866667
3/1/2007,16:41:00,0.354,0.00118
3/1/2007,16:42:00,0.372,0.00124
3/1/2007,16:43:00,0.366,0.00122
3/1/2007,16:44:00,0.37,0.001233333
3/1/2007,16:45:00,0.368,0.001226667
3/1/2007,16:46:00,0.364,0.001213333
3/1/2007,16:47:00,0.366,0.00122
3/1/2007,16:48:00,0.366,0.00122
3/1/2007,16:49:00,0.366,0.00122
3/1/2007,16:50:00,0.408,0.00136
3/1/2007,16:51:00,0.432,0.00144
3/1/2007,16:52:00,0.43,0.001433333
3/1/2007,16:53:00,0.43,0.001433333
3/1/2007,16:54:00,0.426,0.00142
3/1/2007,16:55:00,0.42,0.0014
3/1/2007,16:56:00,0.41,0.001366667
3/1/2007,16:57:00,0.322,0.001073333
3/1/2007,16:58:00,0.322,0.001073333
3/1/2007,16:59:00,0.294,0.00098
3/1/2007,17:00:00,0.258,0.00086
3/1/2007,17:01:00,0.252,0.00084
3/1/2007,17:02:00,0.252,0.00084
3/1/2007,17:03:00,0.25,0.000833333
3/1/2007,17:04:00,0.25,0.000833333
3/1/2007,17:05:00,0.25,0.000833333
3/1/2007,17:06:00,0.25,0.000833333
3/1/2007,17:07:00,0.244,0.000813333
3/1/2007,17:08:00,0.244,0.000813333
3/1/2007,17:09:00,0.244,0.000813333
3/1/2007,17:10:00,0.242,0.000806667
3/1/2007,17:11:00,0.248,0.000826667
3/1/2007,17:12:00,0.25,0.000833333
3/1/2007,17:13:00,0.248,0.000826667
3/1/2007,17:14:00,0.252,0.00084
3/1/2007,17:15:00,0.254,0.000846667
3/1/2007,17:16:00,0.252,0.00084
3/1/2007,17:17:00,0.252,0.00084
3/1/2007,17:18:00,0.252,0.00084
3/1/2007,17:19:00,0.252,0.00084
3/1/2007,17:20:00,0.246,0.00082
3/1/2007,17:21:00,0.246,0.00082
3/1/2007,17:22:00,0.306,0.00102
3/1/2007,17:23:00,0.356,0.001186667
3/1/2007,17:24:00,0.352,0.001173333
3/1/2007,17:25:00,0.35,0.001166667
3/1/2007,17:26:00,0.348,0.00116
3/1/2007,17:27:00,0.346,0.001153333
3/1/2007,17:28:00,0.346,0.001153333
3/1/2007,17:29:00,0.35,0.001166667
3/1/2007,17:30:00,0.382,0.001273333
3/1/2007,17:31:00,0.426,0.00142
3/1/2007,17:32:00,0.418,0.001393333
3/1/2007,17:33:00,0.416,0.001386667
3/1/2007,17:34:00,0.416,0.001386667
3/1/2007,17:35:00,0.416,0.001386667
3/1/2007,17:36:00,0.412,0.001373333
3/1/2007,17:37:00,0.406,0.001353333
3/1/2007,17:38:00,0.358,0.001193333
3/1/2007,17:39:00,0.302,0.001006667
3/1/2007,17:40:00,0.242,0.000806667
3/1/2007,17:41:00,0.244,0.000813333
3/1/2007,17:42:00,0.244,0.000813333
3/1/2007,17:43:00,0.244,0.000813333
3/1/2007,17:44:00,0.244,0.000813333
3/1/2007,17:45:00,0.244,0.000813333
3/1/2007,17:46:00,0.244,0.000813333
3/1/2007,17:47:00,0.244,0.000813333
3/1/2007,17:48:00,0.244,0.000813333
3/1/2007,17:49:00,0.244,0.000813333
3/1/2007,17:50:00,0.244,0.000813333
3/1/2007,17:51:00,0.244,0.000813333
3/1/2007,17:52:00,0.246,0.00082
3/1/2007,17:53:00,0.248,0.000826667
3/1/2007,17:54:00,0.25,0.000833333
3/1/2007,17:55:00,0.25,0.000833333
3/1/2007,17:56:00,0.25,0.000833333
3/1/2007,17:57:00,0.248,0.000826667
3/1/2007,17:58:00,0.248,0.000826667
3/1/2007,17:59:00,0.248,0.000826667
3/1/2007,18:00:00,0.248,0.000826667
3/1/2007,18:01:00,0.248,0.000826667
3/1/2007,18:02:00,0.25,0.000833333
3/1/2007,18:03:00,0.25,0.000833333
3/1/2007,18:04:00,0.352,0.001173333
3/1/2007,18:05:00,0.358,0.001193333
3/1/2007,18:06:00,0.352,0.001173333
3/1/2007,18:07:00,0.352,0.001173333
3/1/2007,18:08:00,0.35,0.001166667
3/1/2007,18:09:00,0.35,0.001166667
3/1/2007,18:10:00,0.38,0.001266667
3/1/2007,18:11:00,0.424,0.001413333
3/1/2007,18:12:00,0.424,0.001413333
3/1/2007,18:13:00,0.422,0.001406667
3/1/2007,18:14:00,0.428,0.001426667
3/1/2007,18:15:00,0.428,0.001426667
3/1/2007,18:16:00,0.426,0.00142
3/1/2007,18:17:00,0.418,0.001393333
3/1/2007,18:18:00,0.414,0.00138
3/1/2007,18:19:00,0.388,0.001293333
3/1/2007,18:20:00,0.26,0.000866667
3/1/2007,18:21:00,0.25,0.000833333
3/1/2007,18:22:00,0.25,0.000833333
3/1/2007,18:23:00,0.25,0.000833333
3/1/2007,18:24:00,0.296,0.000986667
3/1/2007,18:25:00,0.334,0.001113333
3/1/2007,18:26:00,0.334,0.001113333
3/1/2007,18:27:00,0.334,0.001113333
3/1/2007,18:28:00,0.338,0.001126667
3/1/2007,18:29:00,0.346,0.001153333
3/1/2007,18:30:00,0.346,0.001153333
3/1/2007,18:31:00,0.344,0.001146667
3/1/2007,18:32:00,0.346,0.001153333
3/1/2007,18:33:00,0.346,0.001153333
3/1/2007,18:34:00,0.344,0.001146667
3/1/2007,18:35:00,0.342,0.00114
3/1/2007,18:36:00,0.342,0.00114
3/1/2007,18:37:00,0.334,0.001113333
3/1/2007,18:38:00,0.332,0.001106667
3/1/2007,18:39:00,0.33,0.0011
3/1/2007,18:40:00,0.33,0.0011
3/1/2007,18:41:00,0.328,0.001093333
3/1/2007,18:42:00,0.328,0.001093333
3/1/2007,18:43:00,0.328,0.001093333
3/1/2007,18:44:00,0.334,0.001113333
3/1/2007,18:45:00,0.362,0.001206667
3/1/2007,18:46:00,0.442,0.001473333
3/1/2007,18:47:00,0.436,0.001453333
3/1/2007,18:48:00,0.432,0.00144
3/1/2007,18:49:00,0.428,0.001426667
3/1/2007,18:50:00,0.454,0.001513333
3/1/2007,18:51:00,0.484,0.001613333
3/1/2007,18:52:00,0.428,0.001426667
3/1/2007,18:53:00,0.428,0.001426667
3/1/2007,18:54:00,0.424,0.001413333
3/1/2007,18:55:00,0.42,0.0014
3/1/2007,18:56:00,0.418,0.001393333
3/1/2007,18:57:00,0.412,0.001373333
3/1/2007,18:58:00,0.41,0.001366667
3/1/2007,18:59:00,0.386,0.001286667
3/1/2007,19:00:00,0.348,0.00116
3/1/2007,19:01:00,0.3,0.001
3/1/2007,19:02:00,0.256,0.000853333
3/1/2007,19:03:00,0.256,0.000853333
3/1/2007,19:04:00,0.256,0.000853333
3/1/2007,19:05:00,0.256,0.000853333
3/1/2007,19:06:00,0.254,0.000846667
3/1/2007,19:07:00,0.254,0.000846667
3/1/2007,19:08:00,0.252,0.00084
3/1/2007,19:09:00,0.248,0.000826667
3/1/2007,19:10:00,0.242,0.000806667
3/1/2007,19:11:00,0.242,0.000806667
3/1/2007,19:12:00,0.244,0.000813333
3/1/2007,19:13:00,0.244,0.000813333
3/1/2007,19:14:00,0.25,0.000833333
3/1/2007,19:15:00,0.252,0.00084
3/1/2007,19:16:00,0.25,0.000833333
3/1/2007,19:17:00,0.25,0.000833333
3/1/2007,19:18:00,0.25,0.000833333
3/1/2007,19:19:00,0.25,0.000833333
3/1/2007,19:20:00,0.254,0.000846667
3/1/2007,19:21:00,0.254,0.000846667
3/1/2007,19:22:00,0.254,0.000846667
3/1/2007,19:23:00,0.246,0.00082
3/1/2007,19:24:00,0.246,0.00082
3/1/2007,19:25:00,0.246,0.00082
3/1/2007,19:26:00,0.246,0.00082
3/1/2007,19:27:00,0.314,0.001046667
3/1/2007,19:28:00,0.352,0.001173333
3/1/2007,19:29:00,0.352,0.001173333
3/1/2007,19:30:00,0.382,0.001273333
3/1/2007,19:31:00,0.428,0.001426667
3/1/2007,19:32:00,0.428,0.001426667
3/1/2007,19:33:00,0.424,0.001413333
3/1/2007,19:34:00,0.424,0.001413333
3/1/2007,19:35:00,0.422,0.001406667
3/1/2007,19:36:00,0.414,0.00138
3/1/2007,19:37:00,0.414,0.00138
3/1/2007,19:38:00,0.412,0.001373333
3/1/2007,19:39:00,0.394,0.001313333
3/1/2007,19:40:00,0.342,0.00114
3/1/2007,19:41:00,0.342,0.00114
3/1/2007,19:42:00,0.34,0.001133333
3/1/2007,19:43:00,0.274,0.000913333
3/1/2007,19:44:00,0.254,0.000846667
3/1/2007,19:45:00,0.254,0.000846667
3/1/2007,19:46:00,0.252,0.00084
3/1/2007,19:47:00,0.25,0.000833333
3/1/2007,19:48:00,0.244,0.000813333
3/1/2007,19:49:00,0.244,0.000813333
3/1/2007,19:50:00,0.246,0.00082
3/1/2007,19:51:00,0.246,0.00082
3/1/2007,19:52:00,0.248,0.000826667
3/1/2007,19:53:00,0.248,0.000826667
3/1/2007,19:54:00,0.25,0.000833333
3/1/2007,19:55:00,0.25,0.000833333
3/1/2007,19:56:00,0.248,0.000826667
3/1/2007,19:57:00,0.248,0.000826667
3/1/2007,19:58:00,0.25,0.000833333
3/1/2007,19:59:00,0.25,0.000833333
3/1/2007,20:00:00,0.25,0.000833333
3/1/2007,20:01:00,0.25,0.000833333
3/1/2007,20:02:00,0.25,0.000833333
3/1/2007,20:03:00,0.25,0.000833333
3/1/2007,20:04:00,0.248,0.000826667
3/1/2007,20:05:00,0.248,0.000826667
3/1/2007,20:06:00,0.246,0.00082
3/1/2007,20:07:00,0.244,0.000813333
3/1/2007,20:08:00,0.286,0.000953333
3/1/2007,20:09:00,0.354,0.00118
3/1/2007,20:10:00,0.378,0.00126
3/1/2007,20:11:00,0.426,0.00142
3/1/2007,20:12:00,0.424,0.001413333
3/1/2007,20:13:00,0.426,0.00142
3/1/2007,20:14:00,0.422,0.001406667
3/1/2007,20:15:00,0.422,0.001406667
3/1/2007,20:16:00,0.42,0.0014
3/1/2007,20:17:00,0.418,0.001393333
3/1/2007,20:18:00,0.418,0.001393333
3/1/2007,20:19:00,0.394,0.001313333
3/1/2007,20:20:00,0.346,0.001153333
3/1/2007,20:21:00,0.344,0.001146667
3/1/2007,20:22:00,0.346,0.001153333
3/1/2007,20:23:00,0.344,0.001146667
3/1/2007,20:24:00,0.32,0.001066667
3/1/2007,20:25:00,0.252,0.00084
3/1/2007,20:26:00,0.252,0.00084
3/1/2007,20:27:00,0.252,0.00084
3/1/2007,20:28:00,0.252,0.00084
3/1/2007,20:29:00,0.254,0.000846667
3/1/2007,20:30:00,0.254,0.000846667
3/1/2007,20:31:00,0.254,0.000846667
3/1/2007,20:32:00,0.252,0.00084
3/1/2007,20:33:00,0.252,0.00084
3/1/2007,20:34:00,0.248,0.000826667
3/1/2007,20:35:00,0.248,0.000826667
3/1/2007,20:36:00,0.246,0.00082
3/1/2007,20:37:00,0.248,0.000826667
3/1/2007,20:38:00,0.25,0.000833333
3/1/2007,20:39:00,0.252,0.00084
3/1/2007,20:40:00,0.254,0.000846667
3/1/2007,20:41:00,0.256,0.000853333
3/1/2007,20:42:00,0.248,0.000826667
3/1/2007,20:43:00,0.25,0.000833333
3/1/2007,20:44:00,0.256,0.000853333
3/1/2007,20:45:00,0.256,0.000853333
3/1/2007,20:46:00,0.256,0.000853333
3/1/2007,20:47:00,0.254,0.000846667
3/1/2007,20:48:00,0.252,0.00084
3/1/2007,20:49:00,0.256,0.000853333
3/1/2007,20:50:00,0.396,0.00132
3/1/2007,20:51:00,0.436,0.001453333
3/1/2007,20:52:00,0.496,0.001653333
3/1/2007,20:53:00,0.51,0.0017
3/1/2007,20:54:00,0.506,0.001686667
3/1/2007,20:55:00,0.502,0.001673333
3/1/2007,20:56:00,0.498,0.00166
3/1/2007,20:57:00,0.498,0.00166
3/1/2007,20:58:00,0.5,0.001666667
3/1/2007,20:59:00,0.456,0.00152
3/1/2007,21:00:00,0.432,0.00144
3/1/2007,21:01:00,0.508,0.001693333
3/1/2007,21:02:00,1.254,0.00418
3/1/2007,21:03:00,1.644,0.00548
3/1/2007,21:04:00,1.788,0.00596
3/1/2007,21:05:00,1.832,0.006106667
3/1/2007,21:06:00,1.622,0.005406667
3/1/2007,21:07:00,1.622,0.005406667
3/1/2007,21:08:00,1.624,0.005413333
3/1/2007,21:09:00,1.628,0.005426667
3/1/2007,21:10:00,1.628,0.005426667
3/1/2007,21:11:00,1.628,0.005426667
3/1/2007,21:12:00,1.634,0.005446667
3/1/2007,21:13:00,1.634,0.005446667
3/1/2007,21:14:00,1.484,0.004946667
3/1/2007,21:15:00,1.03,0.003433333
3/1/2007,21:16:00,1.122,0.00374
3/1/2007,21:17:00,0.652,0.002173333
3/1/2007,21:18:00,0.726,0.00242
3/1/2007,21:19:00,3.618,0.01206
3/1/2007,21:20:00,3.596,0.011986667
3/1/2007,21:21:00,3.56,0.011866667
3/1/2007,21:22:00,1.978,0.006593333
3/1/2007,21:23:00,0.696,0.00232
3/1/2007,21:24:00,0.716,0.002386667
3/1/2007,21:25:00,0.716,0.002386667
3/1/2007,21:26:00,0.716,0.002386667
3/1/2007,21:27:00,0.716,0.002386667
3/1/2007,21:28:00,0.76,0.002533333
3/1/2007,21:29:00,0.792,0.00264
3/1/2007,21:30:00,0.792,0.00264
3/1/2007,21:31:00,0.844,0.002813333
3/1/2007,21:32:00,0.896,0.002986667
3/1/2007,21:33:00,0.894,0.00298
3/1/2007,21:34:00,0.89,0.002966667
3/1/2007,21:35:00,0.888,0.00296
3/1/2007,21:36:00,0.884,0.002946667
3/1/2007,21:37:00,0.866,0.002886667
3/1/2007,21:38:00,0.818,0.002726667
3/1/2007,21:39:00,0.822,0.00274
3/1/2007,21:40:00,0.822,0.00274
3/1/2007,21:41:00,0.82,0.002733333
3/1/2007,21:42:00,0.814,0.002713333
3/1/2007,21:43:00,0.806,0.002686667
3/1/2007,21:44:00,0.804,0.00268
3/1/2007,21:45:00,0.81,0.0027
3/1/2007,21:46:00,0.806,0.002686667
3/1/2007,21:47:00,0.754,0.002513333
3/1/2007,21:48:00,0.708,0.00236
3/1/2007,21:49:00,0.71,0.002366667
3/1/2007,21:50:00,0.71,0.002366667
3/1/2007,21:51:00,0.714,0.00238
3/1/2007,21:52:00,0.712,0.002373333
3/1/2007,21:53:00,0.712,0.002373333
3/1/2007,21:54:00,0.712,0.002373333
3/1/2007,21:55:00,0.71,0.002366667
3/1/2007,21:56:00,0.71,0.002366667
3/1/2007,21:57:00,0.716,0.002386667
3/1/2007,21:58:00,0.714,0.00238
3/1/2007,21:59:00,0.712,0.002373333
3/1/2007,22:00:00,0.714,0.00238
3/1/2007,22:01:00,0.712,0.002373333
3/1/2007,22:02:00,0.71,0.002366667
3/1/2007,22:03:00,0.71,0.002366667
3/1/2007,22:04:00,0.712,0.002373333
3/1/2007,22:05:00,0.712,0.002373333
3/1/2007,22:06:00,0.712,0.002373333
3/1/2007,22:07:00,0.72,0.0024
3/1/2007,22:08:00,0.794,0.002646667
3/1/2007,22:09:00,0.786,0.00262
3/1/2007,22:10:00,0.788,0.002626667
3/1/2007,22:11:00,0.79,0.002633333
3/1/2007,22:12:00,0.792,0.00264
3/1/2007,22:13:00,0.876,0.00292
3/1/2007,22:14:00,0.9,0.003
3/1/2007,22:15:00,0.9,0.003
3/1/2007,22:16:00,0.878,0.002926667
3/1/2007,22:17:00,0.826,0.002753333
3/1/2007,22:18:00,0.824,0.002746667
3/1/2007,22:19:00,0.82,0.002733333
3/1/2007,22:20:00,0.818,0.002726667
3/1/2007,22:21:00,0.816,0.00272
3/1/2007,22:22:00,0.818,0.002726667
3/1/2007,22:23:00,0.82,0.002733333
3/1/2007,22:24:00,0.822,0.00274
3/1/2007,22:25:00,0.82,0.002733333
3/1/2007,22:26:00,0.818,0.002726667
3/1/2007,22:27:00,0.82,0.002733333
3/1/2007,22:28:00,0.82,0.002733333
3/1/2007,22:29:00,0.752,0.002506667
3/1/2007,22:30:00,0.986,0.003286667
3/1/2007,22:31:00,1.054,0.003513333
3/1/2007,22:32:00,0.806,0.002686667
3/1/2007,22:33:00,0.722,0.002406667
3/1/2007,22:34:00,0.722,0.002406667
3/1/2007,22:35:00,0.722,0.002406667
3/1/2007,22:36:00,0.724,0.002413333
3/1/2007,22:37:00,0.726,0.00242
3/1/2007,22:38:00,0.724,0.002413333
3/1/2007,22:39:00,0.724,0.002413333
3/1/2007,22:40:00,0.72,0.0024
3/1/2007,22:41:00,0.722,0.002406667
3/1/2007,22:42:00,0.722,0.002406667
3/1/2007,22:43:00,0.724,0.002413333
3/1/2007,22:44:00,0.724,0.002413333
3/1/2007,22:45:00,0.762,0.00254
3/1/2007,22:46:00,0.8,0.002666667
3/1/2007,22:47:00,0.804,0.00268
3/1/2007,22:48:00,0.802,0.002673333
3/1/2007,22:49:00,0.8,0.002666667
3/1/2007,22:50:00,0.8,0.002666667
3/1/2007,22:51:00,1.65,0.0055
3/1/2007,22:52:00,1.942,0.006473333
3/1/2007,22:53:00,1.924,0.006413333
3/1/2007,22:54:00,1.912,0.006373333
3/1/2007,22:55:00,1.954,0.006513333
3/1/2007,22:56:00,1.94,0.006466667
3/1/2007,22:57:00,1.944,0.00648
3/1/2007,22:58:00,1.948,0.006493333
3/1/2007,22:59:00,1.938,0.00646
3/1/2007,23:00:00,1.932,0.00644
3/1/2007,23:01:00,1.922,0.006406667
3/1/2007,23:02:00,1.93,0.006433333
3/1/2007,23:03:00,1.93,0.006433333
3/1/2007,23:04:00,1.93,0.006433333
3/1/2007,23:05:00,1.93,0.006433333
3/1/2007,23:06:00,1.932,0.00644
3/1/2007,23:07:00,1.928,0.006426667
3/1/2007,23:08:00,1.918,0.006393333
3/1/2007,23:09:00,1.922,0.006406667
3/1/2007,23:10:00,1.886,0.006286667
3/1/2007,23:11:00,1.846,0.006153333
3/1/2007,23:12:00,1.85,0.006166667
3/1/2007,23:13:00,1.856,0.006186667
3/1/2007,23:14:00,1.876,0.006253333
3/1/2007,23:15:00,2.022,0.00674
3/1/2007,23:16:00,1.958,0.006526667
3/1/2007,23:17:00,2.128,0.007093333
3/1/2007,23:18:00,2.676,0.00892
3/1/2007,23:19:00,5.068,0.016893333
3/1/2007,23:20:00,5.182,0.017273333
3/1/2007,23:21:00,5.19,0.0173
3/1/2007,23:22:00,2.948,0.009826667
3/1/2007,23:23:00,2.506,0.008353333
3/1/2007,23:24:00,2.444,0.008146667
3/1/2007,23:25:00,2.326,0.007753333
3/1/2007,23:26:00,2.324,0.007746667
3/1/2007,23:27:00,2.32,0.007733333
3/1/2007,23:28:00,1.372,0.004573333
3/1/2007,23:29:00,1.406,0.004686667
3/1/2007,23:30:00,1.83,0.0061
3/1/2007,23:31:00,1.242,0.00414
3/1/2007,23:32:00,1.246,0.004153333
3/1/2007,23:33:00,1.024,0.003413333
3/1/2007,23:34:00,0.9,0.003
3/1/2007,23:35:00,0.92,0.003066667
3/1/2007,23:36:00,1.32,0.0044
3/1/2007,23:37:00,1.322,0.004406667
3/1/2007,23:38:00,1.254,0.00418
3/1/2007,23:39:00,1.258,0.004193333
3/1/2007,23:40:00,1.06,0.003533333
3/1/2007,23:41:00,0.912,0.00304
3/1/2007,23:42:00,0.91,0.003033333
3/1/2007,23:43:00,0.91,0.003033333
3/1/2007,23:44:00,0.926,0.003086667
3/1/2007,23:45:00,1.072,0.003573333
3/1/2007,23:46:00,0.904,0.003013333
3/1/2007,23:47:00,0.832,0.002773333
3/1/2007,23:48:00,0.82,0.002733333
3/1/2007,23:49:00,0.82,0.002733333
3/1/2007,23:50:00,0.82,0.002733333
3/1/2007,23:51:00,0.822,0.00274
3/1/2007,23:52:00,0.748,0.002493333
3/1/2007,23:53:00,0.726,0.00242
3/1/2007,23:54:00,0.726,0.00242
3/1/2007,23:55:00,0.722,0.002406667
3/1/2007,23:56:00,0.72,0.0024
3/1/2007,23:57:00,0.836,0.002786667
3/1/2007,23:58:00,0.936,0.00312
3/1/2007,23:59:00,1.12,0.003733333
4/1/2007,0:00:00,0.85,0.002833333
4/1/2007,0:01:00,0.742,0.002473333
4/1/2007,0:02:00,0.906,0.00302
4/1/2007,0:03:00,0.606,0.00202
4/1/2007,0:04:00,0.538,0.001793333
4/1/2007,0:05:00,0.522,0.00174
4/1/2007,0:06:00,0.55,0.001833333
4/1/2007,0:07:00,0.782,0.002606667
4/1/2007,0:08:00,1.486,0.004953333
4/1/2007,0:09:00,1.458,0.00486
4/1/2007,0:10:00,1.462,0.004873333
4/1/2007,0:11:00,1.492,0.004973333
4/1/2007,0:12:00,1.604,0.005346667
4/1/2007,0:13:00,1.56,0.0052
4/1/2007,0:14:00,1.42,0.004733333
4/1/2007,0:15:00,2.172,0.00724
4/1/2007,0:16:00,4.01,0.013366667
4/1/2007,0:17:00,3.786,0.01262
4/1/2007,0:18:00,4.572,0.01524
4/1/2007,0:19:00,5.756,0.019186667
4/1/2007,0:20:00,5.886,0.01962
4/1/2007,0:21:00,5.922,0.01974
4/1/2007,0:22:00,5.85,0.0195
4/1/2007,0:23:00,5.738,0.019126667
4/1/2007,0:24:00,5.692,0.018973333
4/1/2007,0:25:00,5.554,0.018513333
4/1/2007,0:26:00,5.464,0.018213333
4/1/2007,0:27:00,5.36,0.017866667
4/1/2007,0:28:00,5.164,0.017213333
4/1/2007,0:29:00,4.06,0.013533333
4/1/2007,0:30:00,5.16,0.0172
4/1/2007,0:31:00,5.85,0.0195
4/1/2007,0:32:00,5.118,0.01706
4/1/2007,0:33:00,5.126,0.017086667
4/1/2007,0:34:00,5.088,0.01696
4/1/2007,0:35:00,5.106,0.01702
4/1/2007,0:36:00,5.106,0.01702
4/1/2007,0:37:00,5.018,0.016726667
4/1/2007,0:38:00,5.01,0.0167
4/1/2007,0:39:00,4.862,0.016206667
4/1/2007,0:40:00,4.834,0.016113333
4/1/2007,0:41:00,4.83,0.0161
4/1/2007,0:42:00,2.808,0.00936
4/1/2007,0:43:00,2.756,0.009186667
4/1/2007,0:44:00,2.764,0.009213333
4/1/2007,0:45:00,2.822,0.009406667
4/1/2007,0:46:00,2.992,0.009973333
4/1/2007,0:47:00,3.102,0.01034
4/1/2007,0:48:00,3.052,0.010173333
4/1/2007,0:49:00,3.022,0.010073333
4/1/2007,0:50:00,2.95,0.009833333
4/1/2007,0:51:00,2.738,0.009126667
4/1/2007,0:52:00,2.722,0.009073333
4/1/2007,0:53:00,2.718,0.00906
4/1/2007,0:54:00,2.702,0.009006667
4/1/2007,0:55:00,2.652,0.00884
4/1/2007,0:56:00,2.658,0.00886
4/1/2007,0:57:00,2.654,0.008846667
4/1/2007,0:58:00,2.666,0.008886667
4/1/2007,0:59:00,2.654,0.008846667
4/1/2007,1:00:00,2.762,0.009206667
4/1/2007,1:01:00,2.754,0.00918
4/1/2007,1:02:00,2.43,0.0081
4/1/2007,1:03:00,2.45,0.008166667
4/1/2007,1:04:00,2.406,0.00802
4/1/2007,1:05:00,2.434,0.008113333
4/1/2007,1:06:00,2.43,0.0081
4/1/2007,1:07:00,2.412,0.00804
4/1/2007,1:08:00,2.394,0.00798
4/1/2007,1:09:00,2.406,0.00802
4/1/2007,1:10:00,2.394,0.00798
4/1/2007,1:11:00,2.402,0.008006667
4/1/2007,1:12:00,2.404,0.008013333
4/1/2007,1:13:00,2.382,0.00794
4/1/2007,1:14:00,2.422,0.008073333
4/1/2007,1:15:00,4.44,0.0148
4/1/2007,1:16:00,4.498,0.014993333
4/1/2007,1:17:00,4.522,0.015073333
4/1/2007,1:18:00,4.504,0.015013333
4/1/2007,1:19:00,4.496,0.014986667
4/1/2007,1:20:00,4.498,0.014993333
4/1/2007,1:21:00,4.5,0.015
4/1/2007,1:22:00,4.51,0.015033333
4/1/2007,1:23:00,4.516,0.015053333
4/1/2007,1:24:00,4.546,0.015153333
4/1/2007,1:25:00,4.538,0.015126667
4/1/2007,1:26:00,4.528,0.015093333
4/1/2007,1:27:00,4.502,0.015006667
4/1/2007,1:28:00,4.502,0.015006667
4/1/2007,1:29:00,2.402,0.008006667
4/1/2007,1:30:00,2.33,0.007766667
4/1/2007,1:31:00,2.33,0.007766667
4/1/2007,1:32:00,2.338,0.007793333
4/1/2007,1:33:00,2.312,0.007706667
4/1/2007,1:34:00,2.284,0.007613333
4/1/2007,1:35:00,2.27,0.007566667
4/1/2007,1:36:00,2.264,0.007546667
4/1/2007,1:37:00,2.274,0.00758
4/1/2007,1:38:00,2.28,0.0076
4/1/2007,1:39:00,2.288,0.007626667
4/1/2007,1:40:00,2.3,0.007666667
4/1/2007,1:41:00,2.284,0.007613333
4/1/2007,1:42:00,2.402,0.008006667
4/1/2007,1:43:00,2.42,0.008066667
4/1/2007,1:44:00,2.382,0.00794
4/1/2007,1:45:00,2.438,0.008126667
4/1/2007,1:46:00,2.444,0.008146667
4/1/2007,1:47:00,2.442,0.00814
4/1/2007,1:48:00,2.462,0.008206667
4/1/2007,1:49:00,2.45,0.008166667
4/1/2007,1:50:00,2.46,0.0082
4/1/2007,1:51:00,2.466,0.00822
4/1/2007,1:52:00,2.464,0.008213333
4/1/2007,1:53:00,2.462,0.008206667
4/1/2007,1:54:00,2.458,0.008193333
4/1/2007,1:55:00,2.47,0.008233333
4/1/2007,1:56:00,2.476,0.008253333
4/1/2007,1:57:00,2.426,0.008086667
4/1/2007,1:58:00,2.376,0.00792
4/1/2007,1:59:00,2.368,0.007893333
4/1/2007,2:00:00,2.354,0.007846667
4/1/2007,2:01:00,2.374,0.007913333
4/1/2007,2:02:00,2.394,0.00798
4/1/2007,2:03:00,2.388,0.00796
4/1/2007,2:04:00,2.428,0.008093333
4/1/2007,2:05:00,2.468,0.008226667
4/1/2007,2:06:00,2.48,0.008266667
4/1/2007,2:07:00,2.482,0.008273333
4/1/2007,2:08:00,2.454,0.00818
4/1/2007,2:09:00,2.452,0.008173333
4/1/2007,2:10:00,2.46,0.0082
4/1/2007,2:11:00,2.462,0.008206667
4/1/2007,2:12:00,2.43,0.0081
4/1/2007,2:13:00,2.352,0.00784
4/1/2007,2:14:00,2.344,0.007813333
4/1/2007,2:15:00,2.344,0.007813333
4/1/2007,2:16:00,2.332,0.007773333
4/1/2007,2:17:00,2.322,0.00774
4/1/2007,2:18:00,2.32,0.007733333
4/1/2007,2:19:00,2.316,0.00772
4/1/2007,2:20:00,2.316,0.00772
4/1/2007,2:21:00,2.318,0.007726667
4/1/2007,2:22:00,2.33,0.007766667
4/1/2007,2:23:00,2.346,0.00782
