Date,Time,
3/1/2007,14:46:00,0.00036856
3/1/2007,14:47:00,0.000746112
3/1/2007,14:48:00,0.000373333
3/1/2007,14:49:00,0.000683902
3/1/2007,14:50:00,0.000767954
3/1/2007,14:51:00,0.000875458
3/1/2007,14:52:00,0.001136265
3/1/2007,14:53:00,0.000568121
3/1/2007,14:54:00,0.000785838
3/1/2007,14:55:00,0.000593258
3/1/2007,14:56:00,0.001082978
3/1/2007,14:57:00,0.000735778
3/1/2007,14:58:00,0.000573085
3/1/2007,14:59:00,0.000489779
3/1/2007,15:00:00,0.000607635
3/1/2007,15:01:00,0.000670457
3/1/2007,15:02:00,8.52768E-05
3/1/2007,15:03:00,0.000195691
3/1/2007,15:04:00,-0.000125962
3/1/2007,15:05:00,0.000856233
3/1/2007,15:06:00,0.000456065
3/1/2007,15:07:00,0.000531581
3/1/2007,15:08:00,7.09546E-05
3/1/2007,15:09:00,0.00050673
3/1/2007,15:10:00,0.000772795
3/1/2007,15:11:00,7.28907E-05
3/1/2007,15:12:00,0.000127833
3/1/2007,15:13:00,0.000846021
3/1/2007,15:14:00,0.000170095
3/1/2007,15:15:00,0.000334711
3/1/2007,15:16:00,0.000557711
3/1/2007,15:17:00,0.000142722
3/1/2007,15:18:00,0.000801149
3/1/2007,15:19:00,0.000929305
3/1/2007,15:20:00,0.00039549
3/1/2007,15:21:00,0.000618492
3/1/2007,15:22:00,0.000484334
3/1/2007,15:23:00,0.000453342
3/1/2007,15:24:00,0.000579064
3/1/2007,15:25:00,0.000869796
3/1/2007,15:26:00,0.001019144
3/1/2007,15:27:00,0.000685909
3/1/2007,15:28:00,0.000981098
3/1/2007,15:29:00,0.000468737
3/1/2007,15:30:00,0.000564373
3/1/2007,15:31:00,0.000527243
3/1/2007,15:32:00,0.000463607
3/1/2007,15:33:00,0.000590779
3/1/2007,15:34:00,0.001091197
3/1/2007,15:35:00,0.001070761
3/1/2007,15:36:00,0.000994554
3/1/2007,15:37:00,0.000746446
3/1/2007,15:38:00,0.000298318
3/1/2007,15:39:00,0.00069785
3/1/2007,15:40:00,0.00043119
3/1/2007,15:41:00,0.000720594
3/1/2007,15:42:00,0.000522852
3/1/2007,15:43:00,0.000299729
3/1/2007,15:44:00,0.000270824
3/1/2007,15:45:00,0.000705524
3/1/2007,15:46:00,0.000768518
3/1/2007,15:47:00,-0.000118241
3/1/2007,15:48:00,0.0006156
3/1/2007,15:49:00,0.000212036
3/1/2007,15:50:00,0.000873138
3/1/2007,15:51:00,0.000584979
3/1/2007,15:52:00,8.55127E-05
3/1/2007,15:53:00,0.0007486
3/1/2007,15:54:00,0.000800705
3/1/2007,15:55:00,0.000767802
3/1/2007,15:56:00,-3.63128E-05
3/1/2007,15:57:00,0.000793178
3/1/2007,15:58:00,0.00041121
3/1/2007,15:59:00,0.000600203
3/1/2007,16:00:00,0.001370231
3/1/2007,16:01:00,0.001461912
3/1/2007,16:02:00,0.000894088
3/1/2007,16:03:00,0.000722518
3/1/2007,16:04:00,0.001231464
3/1/2007,16:05:00,0.00056407
3/1/2007,16:06:00,0.000742134
3/1/2007,16:07:00,0.001240662
3/1/2007,16:08:00,0.001265536
3/1/2007,16:09:00,0.000951428
3/1/2007,16:10:00,0.000761263
3/1/2007,16:11:00,0.001257482
3/1/2007,16:12:00,0.000798915
3/1/2007,16:13:00,0.000710271
3/1/2007,16:14:00,0.001552708
3/1/2007,16:15:00,0.000522103
3/1/2007,16:16:00,0.000747972
3/1/2007,16:17:00,0.001219362
3/1/2007,16:18:00,0.000587613
3/1/2007,16:19:00,0.000583224
3/1/2007,16:20:00,0.000452073
3/1/2007,16:21:00,0.000233664
3/1/2007,16:22:00,0.000421508
3/1/2007,16:23:00,0.000794922
3/1/2007,16:24:00,0.000255657
3/1/2007,16:25:00,0.000570008
3/1/2007,16:26:00,0.000496483
3/1/2007,16:27:00,0.000739633
3/1/2007,16:28:00,0.000652976
3/1/2007,16:29:00,0.000645162
3/1/2007,16:30:00,0.000331718
3/1/2007,16:31:00,0.000758466
3/1/2007,16:32:00,0.000213839
3/1/2007,16:33:00,0.00032017
3/1/2007,16:34:00,0.000282323
3/1/2007,16:35:00,0.000690367
3/1/2007,16:36:00,0.000324299
3/1/2007,16:37:00,3.04362E-05
3/1/2007,16:38:00,-9.38735E-06
3/1/2007,16:39:00,0.000681977
3/1/2007,16:40:00,-5.96929E-05
3/1/2007,16:41:00,0.000913663
3/1/2007,16:42:00,0.00082734
3/1/2007,16:43:00,0.000734832
3/1/2007,16:44:00,0.00091396
3/1/2007,16:45:00,0.000654419
3/1/2007,16:46:00,0.000269333
3/1/2007,16:47:00,0.000805175
3/1/2007,16:48:00,0.000807723
3/1/2007,16:49:00,0.000510431
3/1/2007,16:50:00,0.000760636
3/1/2007,16:51:00,0.00116323
3/1/2007,16:52:00,0.000968017
3/1/2007,16:53:00,0.001112473
3/1/2007,16:54:00,0.001271527
3/1/2007,16:55:00,0.00052473
3/1/2007,16:56:00,0.000909515
3/1/2007,16:57:00,0.000421438
3/1/2007,16:58:00,0.000888282
3/1/2007,16:59:00,0.000135946
3/1/2007,17:00:00,0.000475173
3/1/2007,17:01:00,6.68531E-07
3/1/2007,17:02:00,0.000123134
3/1/2007,17:03:00,0.000285609
3/1/2007,17:04:00,0.000563996
3/1/2007,17:05:00,0.000544364
3/1/2007,17:06:00,0.000552143
3/1/2007,17:07:00,0.000429971
3/1/2007,17:08:00,0.000312287
3/1/2007,17:09:00,0.000181608
3/1/2007,17:10:00,0.000628108
3/1/2007,17:11:00,-3.32262E-05
3/1/2007,17:12:00,0.000736206
3/1/2007,17:13:00,3.86254E-05
3/1/2007,17:14:00,0.000628892
3/1/2007,17:15:00,0.00033432
3/1/2007,17:16:00,0.000695655
3/1/2007,17:17:00,0.000228932
3/1/2007,17:18:00,0.000322365
3/1/2007,17:19:00,-0.000138735
3/1/2007,17:20:00,0.000783772
3/1/2007,17:21:00,0.000104053
3/1/2007,17:22:00,0.000617958
3/1/2007,17:23:00,0.001177604
3/1/2007,17:24:00,0.000859725
3/1/2007,17:25:00,0.001126269
3/1/2007,17:26:00,0.000745951
3/1/2007,17:27:00,0.000533863
3/1/2007,17:28:00,0.001067439
3/1/2007,17:29:00,0.000313657
3/1/2007,17:30:00,0.000797489
3/1/2007,17:31:00,0.00075247
3/1/2007,17:32:00,0.000750676
3/1/2007,17:33:00,0.000515502
3/1/2007,17:34:00,0.000524004
3/1/2007,17:35:00,0.000749144
3/1/2007,17:36:00,0.000392268
3/1/2007,17:37:00,0.001242414
3/1/2007,17:38:00,0.000967173
3/1/2007,17:39:00,6.97465E-06
3/1/2007,17:40:00,0.00052029
3/1/2007,17:41:00,0.000116574
3/1/2007,17:42:00,0.000126848
3/1/2007,17:43:00,-4.22081E-05
3/1/2007,17:44:00,0.00063984
3/1/2007,17:45:00,3.2666E-05
3/1/2007,17:46:00,-0.000149418
3/1/2007,17:47:00,0.000690329
3/1/2007,17:48:00,0.000551669
3/1/2007,17:49:00,0.000409014
3/1/2007,17:50:00,6.89833E-05
3/1/2007,17:51:00,0.000389091
3/1/2007,17:52:00,0.000440098
3/1/2007,17:53:00,8.50138E-05
3/1/2007,17:54:00,0.000762986
3/1/2007,17:55:00,0.000113576
3/1/2007,17:56:00,0.000627932
3/1/2007,17:57:00,0.000754034
3/1/2007,17:58:00,0.000413523
3/1/2007,17:59:00,-0.000169998
3/1/2007,18:00:00,-9.59801E-05
3/1/2007,18:01:00,0.00051773
3/1/2007,18:02:00,0.000290508
3/1/2007,18:03:00,0.000616675
3/1/2007,18:04:00,0.000535067
3/1/2007,18:05:00,0.000233601
3/1/2007,18:06:00,0.000779578
3/1/2007,18:07:00,0.000301975
3/1/2007,18:08:00,0.001021574
3/1/2007,18:09:00,0.001060057
3/1/2007,18:10:00,0.000832732
3/1/2007,18:11:00,0.000951777
3/1/2007,18:12:00,0.000840912
3/1/2007,18:13:00,0.000685144
3/1/2007,18:14:00,0.000864569
3/1/2007,18:15:00,0.000805919
3/1/2007,18:16:00,0.000583048
3/1/2007,18:17:00,0.000952266
3/1/2007,18:18:00,0.000631237
3/1/2007,18:19:00,0.000962286
3/1/2007,18:20:00,-0.000102102
3/1/2007,18:21:00,0.000628304
3/1/2007,18:22:00,-0.000143149
3/1/2007,18:23:00,0.00025998
3/1/2007,18:24:00,0.000108841
3/1/2007,18:25:00,0.000601251
3/1/2007,18:26:00,0.000748972
3/1/2007,18:27:00,0.001077418
3/1/2007,18:28:00,0.000939482
3/1/2007,18:29:00,0.000773615
3/1/2007,18:30:00,0.000870699
3/1/2007,18:31:00,0.000676206
3/1/2007,18:32:00,0.001025503
3/1/2007,18:33:00,0.000638049
3/1/2007,18:34:00,0.000258441
3/1/2007,18:35:00,0.000614498
3/1/2007,18:36:00,0.000492337
3/1/2007,18:37:00,0.000296025
3/1/2007,18:38:00,0.000246837
3/1/2007,18:39:00,0.000345197
3/1/2007,18:40:00,0.000616608
3/1/2007,18:41:00,0.000162119
3/1/2007,18:42:00,0.000380378
3/1/2007,18:43:00,0.000283876
3/1/2007,18:44:00,0.000127331
3/1/2007,18:45:00,0.000376816
3/1/2007,18:46:00,0.000826367
3/1/2007,18:47:00,0.001050308
3/1/2007,18:48:00,0.001121025
3/1/2007,18:49:00,0.001262588
3/1/2007,18:50:00,0.000847454
3/1/2007,18:51:00,0.001454091
3/1/2007,18:52:00,0.001147334
3/1/2007,18:53:00,0.000549115
3/1/2007,18:54:00,0.000811998
3/1/2007,18:55:00,0.001227191
3/1/2007,18:56:00,0.001323794
3/1/2007,18:57:00,0.000746613
3/1/2007,18:58:00,0.001183682
3/1/2007,18:59:00,0.000902002
3/1/2007,19:00:00,0.000180359
3/1/2007,19:01:00,0.000362951
3/1/2007,19:02:00,0.000460407
3/1/2007,19:03:00,0.000443442
3/1/2007,19:04:00,0.000797471
3/1/2007,19:05:00,-5.60693E-05
3/1/2007,19:06:00,0.00050825
3/1/2007,19:07:00,0.000352373
3/1/2007,19:08:00,0.000459632
3/1/2007,19:09:00,0.000524974
3/1/2007,19:10:00,0.000599215
3/1/2007,19:11:00,0.000534228
3/1/2007,19:12:00,0.000101915
3/1/2007,19:13:00,0.000632247
3/1/2007,19:14:00,0.000725801
3/1/2007,19:15:00,0.000678672
3/1/2007,19:16:00,0.000826072
3/1/2007,19:17:00,0.000772512
3/1/2007,19:18:00,8.18899E-05
3/1/2007,19:19:00,-1.42487E-05
3/1/2007,19:20:00,0.000268001
3/1/2007,19:21:00,-1.93292E-05
3/1/2007,19:22:00,-4.49116E-05
3/1/2007,19:23:00,3.81559E-05
3/1/2007,19:24:00,2.75319E-06
3/1/2007,19:25:00,8.42629E-05
3/1/2007,19:26:00,0.000499476
3/1/2007,19:27:00,9.19249E-05
3/1/2007,19:28:00,0.000770845
3/1/2007,19:29:00,0.000962147
3/1/2007,19:30:00,0.000931255
3/1/2007,19:31:00,0.000834229
3/1/2007,19:32:00,0.000576437
3/1/2007,19:33:00,0.000541505
3/1/2007,19:34:00,0.001297569
3/1/2007,19:35:00,0.00126577
3/1/2007,19:36:00,0.000875395
3/1/2007,19:37:00,0.000586633
3/1/2007,19:38:00,0.000657415
3/1/2007,19:39:00,0.001109877
3/1/2007,19:40:00,0.000742706
3/1/2007,19:41:00,0.000211132
3/1/2007,19:42:00,0.000849732
3/1/2007,19:43:00,0.000265067
3/1/2007,19:44:00,0.000208454
3/1/2007,19:45:00,-6.29815E-05
3/1/2007,19:46:00,-0.000106341
3/1/2007,19:47:00,0.000392604
3/1/2007,19:48:00,0.00021184
3/1/2007,19:49:00,-8.68154E-05
3/1/2007,19:50:00,-0.000128884
3/1/2007,19:51:00,0.000258539
3/1/2007,19:52:00,0.000670847
3/1/2007,19:53:00,0.00050775
3/1/2007,19:54:00,0.000196748
3/1/2007,19:55:00,0.000628376
3/1/2007,19:56:00,2.96521E-05
3/1/2007,19:57:00,0.000302115
3/1/2007,19:58:00,0.000158293
3/1/2007,19:59:00,4.31143E-05
3/1/2007,20:00:00,0.000786628
3/1/2007,20:01:00,0.000194502
3/1/2007,20:02:00,0.000476815
3/1/2007,20:03:00,-9.89584E-05
3/1/2007,20:04:00,-9.25806E-05
3/1/2007,20:05:00,7.05284E-05
3/1/2007,20:06:00,0.000634919
3/1/2007,20:07:00,0.000380283
3/1/2007,20:08:00,0.000639134
3/1/2007,20:09:00,0.001157022
3/1/2007,20:10:00,0.000450591
3/1/2007,20:11:00,0.000887887
3/1/2007,20:12:00,0.001202434
3/1/2007,20:13:00,0.000955394
3/1/2007,20:14:00,0.000968693
3/1/2007,20:15:00,0.001058452
3/1/2007,20:16:00,0.000719237
3/1/2007,20:17:00,0.001302089
3/1/2007,20:18:00,0.00073369
3/1/2007,20:19:00,0.000851722
3/1/2007,20:20:00,0.000612718
3/1/2007,20:21:00,0.000679001
3/1/2007,20:22:00,0.000695562
3/1/2007,20:23:00,0.00038101
3/1/2007,20:24:00,0.00046334
3/1/2007,20:25:00,0.000759904
3/1/2007,20:26:00,0.000492276
3/1/2007,20:27:00,6.39617E-05
3/1/2007,20:28:00,0.000439523
3/1/2007,20:29:00,0.000614223
3/1/2007,20:30:00,-0.000120337
3/1/2007,20:31:00,3.86372E-05
3/1/2007,20:32:00,0.000648737
3/1/2007,20:33:00,-3.54755E-05
3/1/2007,20:34:00,0.000689629
3/1/2007,20:35:00,-2.55631E-05
3/1/2007,20:36:00,1.03733E-05
3/1/2007,20:37:00,6.18717E-05
3/1/2007,20:38:00,0.00038396
3/1/2007,20:39:00,0.000212639
3/1/2007,20:40:00,0.000825366
3/1/2007,20:41:00,0.000723635
3/1/2007,20:42:00,0.000323459
3/1/2007,20:43:00,0.000422064
3/1/2007,20:44:00,0.000302771
3/1/2007,20:45:00,5.47517E-05
3/1/2007,20:46:00,0.000811832
3/1/2007,20:47:00,-1.04089E-05
3/1/2007,20:48:00,0.000157454
3/1/2007,20:49:00,0.000106301
3/1/2007,20:50:00,0.001074727
3/1/2007,20:51:00,0.001266716
3/1/2007,20:52:00,0.001404183
3/1/2007,20:53:00,0.000925683
3/1/2007,20:54:00,0.000903466
3/1/2007,20:55:00,0.001425138
3/1/2007,20:56:00,0.001073821
3/1/2007,20:57:00,0.001544435
3/1/2007,20:58:00,0.001122468
3/1/2007,20:59:00,0.000779535
3/1/2007,21:00:00,0.001234761
3/1/2007,21:01:00,0.001295676
3/1/2007,21:02:00,0.003545494
3/1/2007,21:03:00,0.005136549
3/1/2007,21:04:00,0.005182818
3/1/2007,21:05:00,0.005975916
3/1/2007,21:06:00,0.004767694
3/1/2007,21:07:00,0.005127338
3/1/2007,21:08:00,0.004617636
3/1/2007,21:09:00,0.004681506
3/1/2007,21:10:00,0.004554084
3/1/2007,21:11:00,0.004528683
3/1/2007,21:12:00,0.004604679
3/1/2007,21:13:00,0.005083041
3/1/2007,21:14:00,0.00490279
3/1/2007,21:15:00,0.003218514
3/1/2007,21:16:00,0.003737909
3/1/2007,21:17:00,0.001693215
3/1/2007,21:18:00,0.002314927
3/1/2007,21:19:00,0.011153435
3/1/2007,21:20:00,0.011729519
3/1/2007,21:21:00,0.011406612
3/1/2007,21:22:00,0.00570474
3/1/2007,21:23:00,0.001830725
3/1/2007,21:24:00,0.001636443
3/1/2007,21:25:00,0.002368341
3/1/2007,21:26:00,0.001535657
3/1/2007,21:27:00,0.001774705
3/1/2007,21:28:00,0.002343875
3/1/2007,21:29:00,0.002281197
3/1/2007,21:30:00,0.001885311
3/1/2007,21:31:00,0.00206068
3/1/2007,21:32:00,0.002584882
3/1/2007,21:33:00,0.002780712
3/1/2007,21:34:00,0.002375822
3/1/2007,21:35:00,0.002733083
3/1/2007,21:36:00,0.002534225
3/1/2007,21:37:00,0.002488676
3/1/2007,21:38:00,0.002503897
3/1/2007,21:39:00,0.002456062
3/1/2007,21:40:00,0.002730925
3/1/2007,21:41:00,0.002601769
3/1/2007,21:42:00,0.00190449
3/1/2007,21:43:00,0.002377465
3/1/2007,21:44:00,0.002347844
3/1/2007,21:45:00,0.002474841
3/1/2007,21:46:00,0.002199283
3/1/2007,21:47:00,0.001962663
3/1/2007,21:48:00,0.00183666
3/1/2007,21:49:00,0.001440742
3/1/2007,21:50:00,0.00199074
3/1/2007,21:51:00,0.001571397
3/1/2007,21:52:00,0.001928687
3/1/2007,21:53:00,0.001669752
3/1/2007,21:54:00,0.001658768
3/1/2007,21:55:00,0.001785436
3/1/2007,21:56:00,0.001704298
3/1/2007,21:57:00,0.002185177
3/1/2007,21:58:00,0.001441525
3/1/2007,21:59:00,0.001578683
3/1/2007,22:00:00,0.001992793
3/1/2007,22:01:00,0.00171332
3/1/2007,22:02:00,0.001412018
3/1/2007,22:03:00,0.001386598
3/1/2007,22:04:00,0.002329568
3/1/2007,22:05:00,0.001586099
3/1/2007,22:06:00,0.001459803
3/1/2007,22:07:00,0.001714505
3/1/2007,22:08:00,0.002496429
3/1/2007,22:09:00,0.002487137
3/1/2007,22:10:00,0.002036556
3/1/2007,22:11:00,0.002255097
3/1/2007,22:12:00,0.002413568
3/1/2007,22:13:00,0.002572248
3/1/2007,22:14:00,0.002944607
3/1/2007,22:15:00,0.002169746
3/1/2007,22:16:00,0.00273589
3/1/2007,22:17:00,0.001892542
3/1/2007,22:18:00,0.002416352
3/1/2007,22:19:00,0.002086561
3/1/2007,22:20:00,0.002107379
3/1/2007,22:21:00,0.002674188
3/1/2007,22:22:00,0.002416629
3/1/2007,22:23:00,0.001886636
3/1/2007,22:24:00,0.001924815
3/1/2007,22:25:00,0.002615545
3/1/2007,22:26:00,0.002458515
3/1/2007,22:27:00,0.001755872
3/1/2007,22:28:00,0.002640905
3/1/2007,22:29:00,0.00244326
3/1/2007,22:30:00,0.003080192
3/1/2007,22:31:00,0.002984148
3/1/2007,22:32:00,0.00224307
3/1/2007,22:33:00,0.001447369
3/1/2007,22:34:00,0.002052751
3/1/2007,22:35:00,0.002253506
3/1/2007,22:36:00,0.002221242
3/1/2007,22:37:00,0.002310087
3/1/2007,22:38:00,0.001668068
3/1/2007,22:39:00,0.001820381
3/1/2007,22:40:00,0.001985201
3/1/2007,22:41:00,0.002274766
3/1/2007,22:42:00,0.001757899
3/1/2007,22:43:00,0.002076047
3/1/2007,22:44:00,0.001856483
3/1/2007,22:45:00,0.001589575
3/1/2007,22:46:00,0.002331953
3/1/2007,22:47:00,0.002601627
3/1/2007,22:48:00,0.002339079
3/1/2007,22:49:00,0.002439298
3/1/2007,22:50:00,0.00261897
3/1/2007,22:51:00,0.005484583
3/1/2007,22:52:00,0.006074545
3/1/2007,22:53:00,0.00602362
3/1/2007,22:54:00,0.005888742
3/1/2007,22:55:00,0.00563612
3/1/2007,22:56:00,0.005643618
3/1/2007,22:57:00,0.00606613
3/1/2007,22:58:00,0.00578507
3/1/2007,22:59:00,0.005578544
3/1/2007,23:00:00,0.006073894
3/1/2007,23:01:00,0.006166636
3/1/2007,23:02:00,0.006165758
3/1/2007,23:03:00,0.006269604
3/1/2007,23:04:00,0.006339006
3/1/2007,23:05:00,0.006246981
3/1/2007,23:06:00,0.005561756
3/1/2007,23:07:00,0.006113106
3/1/2007,23:08:00,0.005586533
3/1/2007,23:09:00,0.005867815
3/1/2007,23:10:00,0.005676178
3/1/2007,23:11:00,0.006091399
3/1/2007,23:12:00,0.00535824
3/1/2007,23:13:00,0.005255545
3/1/2007,23:14:00,0.006215792
3/1/2007,23:15:00,0.006439772
3/1/2007,23:16:00,0.006497957
3/1/2007,23:17:00,0.007090226
3/1/2007,23:18:00,0.00879291
3/1/2007,23:19:00,0.016421469
3/1/2007,23:20:00,0.017007912
3/1/2007,23:21:00,0.017278027
3/1/2007,23:22:00,0.009271851
3/1/2007,23:23:00,0.008179006
3/1/2007,23:24:00,0.007367257
3/1/2007,23:25:00,0.007685885
3/1/2007,23:26:00,0.007350178
3/1/2007,23:27:00,0.00762449
3/1/2007,23:28:00,0.003613395
3/1/2007,23:29:00,0.004516046
3/1/2007,23:30:00,0.005346545
3/1/2007,23:31:00,0.003435307
3/1/2007,23:32:00,0.003775555
3/1/2007,23:33:00,0.003291112
3/1/2007,23:34:00,0.002211687
3/1/2007,23:35:00,0.002192945
3/1/2007,23:36:00,0.004011349
3/1/2007,23:37:00,0.00434173
3/1/2007,23:38:00,0.003510888
3/1/2007,23:39:00,0.003775976
3/1/2007,23:40:00,0.003299705
3/1/2007,23:41:00,0.002977899
3/1/2007,23:42:00,0.002457025
3/1/2007,23:43:00,0.00256345
3/1/2007,23:44:00,0.002386705
3/1/2007,23:45:00,0.003199058
3/1/2007,23:46:00,0.002665816
3/1/2007,23:47:00,0.00226371
3/1/2007,23:48:00,0.00176275
3/1/2007,23:49:00,0.002566431
3/1/2007,23:50:00,0.002094671
3/1/2007,23:51:00,0.002011567
3/1/2007,23:52:00,0.002291595
3/1/2007,23:53:00,0.001944847
3/1/2007,23:54:00,0.001552814
3/1/2007,23:55:00,0.002092006
3/1/2007,23:56:00,0.001824798
3/1/2007,23:57:00,0.002139191
3/1/2007,23:58:00,0.002922602
3/1/2007,23:59:00,0.003525783
4/1/2007,0:00:00,0.002789863
4/1/2007,0:01:00,0.001485343
4/1/2007,0:02:00,0.00262098
4/1/2007,0:03:00,0.001557817
4/1/2007,0:04:00,0.000957081
4/1/2007,0:05:00,0.001497081
4/1/2007,0:06:00,0.000845701
4/1/2007,0:07:00,0.002230865
4/1/2007,0:08:00,0.004106491
4/1/2007,0:09:00,0.004310101
4/1/2007,0:10:00,0.004871656
4/1/2007,0:11:00,0.004757847
4/1/2007,0:12:00,0.00487168
4/1/2007,0:13:00,0.004841466
4/1/2007,0:14:00,0.004071911
4/1/2007,0:15:00,0.006466057
4/1/2007,0:16:00,0.012822073
4/1/2007,0:17:00,0.011827744
4/1/2007,0:18:00,0.01433691
4/1/2007,0:19:00,0.018581105
4/1/2007,0:20:00,0.019049523
4/1/2007,0:21:00,0.019468219
4/1/2007,0:22:00,0.01862969
4/1/2007,0:23:00,0.018147216
4/1/2007,0:24:00,0.018356425
4/1/2007,0:25:00,0.018082447
4/1/2007,0:26:00,0.018142552
4/1/2007,0:27:00,0.017066046
4/1/2007,0:28:00,0.016746964
4/1/2007,0:29:00,0.013528619
4/1/2007,0:30:00,0.016786666
4/1/2007,0:31:00,0.019442901
4/1/2007,0:32:00,0.016972855
4/1/2007,0:33:00,0.016167214
4/1/2007,0:34:00,0.016360234
4/1/2007,0:35:00,0.016783013
4/1/2007,0:36:00,0.016347646
4/1/2007,0:37:00,0.016596725
4/1/2007,0:38:00,0.016479218
4/1/2007,0:39:00,0.016076524
4/1/2007,0:40:00,0.015422521
4/1/2007,0:41:00,0.015465384
4/1/2007,0:42:00,0.009185086
4/1/2007,0:43:00,0.008541292
4/1/2007,0:44:00,0.008393779
4/1/2007,0:45:00,0.008964236
4/1/2007,0:46:00,0.009570927
4/1/2007,0:47:00,0.009646167
4/1/2007,0:48:00,0.009582747
4/1/2007,0:49:00,0.009571673
4/1/2007,0:50:00,0.008959111
4/1/2007,0:51:00,0.008420473
4/1/2007,0:52:00,0.008360279
4/1/2007,0:53:00,0.00876406
4/1/2007,0:54:00,0.008306428
4/1/2007,0:55:00,0.008443069
4/1/2007,0:56:00,0.008113158
4/1/2007,0:57:00,0.00853827
4/1/2007,0:58:00,0.008847225
4/1/2007,0:59:00,0.008482556
4/1/2007,1:00:00,0.008795462
4/1/2007,1:01:00,0.008865097
4/1/2007,1:02:00,0.007713273
4/1/2007,1:03:00,0.008144423
4/1/2007,1:04:00,0.007886414
4/1/2007,1:05:00,0.007241453
4/1/2007,1:06:00,0.007908684
4/1/2007,1:07:00,0.007339045
4/1/2007,1:08:00,0.007002262
4/1/2007,1:09:00,0.007733204
4/1/2007,1:10:00,0.007238038
4/1/2007,1:11:00,0.007448397
4/1/2007,1:12:00,0.007249408
4/1/2007,1:13:00,0.007090161
4/1/2007,1:14:00,0.007463788
4/1/2007,1:15:00,0.01468978
4/1/2007,1:16:00,0.014329944
4/1/2007,1:17:00,0.014616853
4/1/2007,1:18:00,0.01406272
4/1/2007,1:19:00,0.014377462
4/1/2007,1:20:00,0.01469156
4/1/2007,1:21:00,0.014588393
4/1/2007,1:22:00,0.014278375
4/1/2007,1:23:00,0.014597741
4/1/2007,1:24:00,0.015093397
4/1/2007,1:25:00,0.014785683
4/1/2007,1:26:00,0.015059872
4/1/2007,1:27:00,0.014261034
4/1/2007,1:28:00,0.014024033
4/1/2007,1:29:00,0.00775272
4/1/2007,1:30:00,0.00747005
4/1/2007,1:31:00,0.007502829
4/1/2007,1:32:00,0.007655048
4/1/2007,1:33:00,0.006869657
4/1/2007,1:34:00,0.00706985
4/1/2007,1:35:00,0.007054196
4/1/2007,1:36:00,0.00658077
4/1/2007,1:37:00,0.007163896
4/1/2007,1:38:00,0.007551091
4/1/2007,1:39:00,0.007470705
4/1/2007,1:40:00,0.00741569
4/1/2007,1:41:00,0.007608815
4/1/2007,1:42:00,0.007685397
4/1/2007,1:43:00,0.00769895
4/1/2007,1:44:00,0.007540637
4/1/2007,1:45:00,0.00745807
4/1/2007,1:46:00,0.007410867
4/1/2007,1:47:00,0.007408799
4/1/2007,1:48:00,0.007500438
4/1/2007,1:49:00,0.007302109
4/1/2007,1:50:00,0.007480323
4/1/2007,1:51:00,0.007427275
4/1/2007,1:52:00,0.007257006
4/1/2007,1:53:00,0.007342298
4/1/2007,1:54:00,0.00733713
4/1/2007,1:55:00,0.007847566
4/1/2007,1:56:00,0.007751997
4/1/2007,1:57:00,0.007291653
4/1/2007,1:58:00,0.007319981
4/1/2007,1:59:00,0.007754285
4/1/2007,2:00:00,0.006958738
4/1/2007,2:01:00,0.007814195
4/1/2007,2:02:00,0.007756553
4/1/2007,2:03:00,0.007821071
4/1/2007,2:04:00,0.007491223
4/1/2007,2:05:00,0.007464102
4/1/2007,2:06:00,0.00743526
4/1/2007,2:07:00,0.007911895
4/1/2007,2:08:00,0.007491066
4/1/2007,2:09:00,0.008100426
4/1/2007,2:10:00,0.008070152
4/1/2007,2:11:00,0.007750944
4/1/2007,2:12:00,0.00808979
4/1/2007,2:13:00,0.007326667
4/1/2007,2:14:00,0.007713166
4/1/2007,2:15:00,0.006877373
4/1/2007,2:16:00,0.007460845
4/1/2007,2:17:00,0.006863829
4/1/2007,2:18:00,0.007029024
4/1/2007,2:19:00,0.00747998
4/1/2007,2:20:00,0.007249841
4/1/2007,2:21:00,0.006926658
4/1/2007,2:22:00,0.006865547
4/1/2007,2:23:00,0.006931735
4/1/2007,2:24:00,0.00800528
4/1/2007,2:25:00,0.008073609
4/1/2007,2:26:00,0.007967384
4/1/2007,2:27:00,0.008029491
4/1/2007,2:28:00,0.007356888
4/1/2007,2:29:00,0.007114511
4/1/2007,2:30:00,0.007952148
4/1/2007,2:31:00,0.007633351
4/1/2007,2:32:00,0.007243726
4/1/2007,2:33:00,0.00730255
4/1/2007,2:34:00,0.00758944
4/1/2007,2:35:00,0.007398651
4/1/2007,2:36:00,0.007470206
4/1/2007,2:37:00,0.007770061
4/1/2007,2:38:00,0.007008341
4/1/2007,2:39:00,0.006740443
4/1/2007,2:40:00,0.007137688
4/1/2007,2:41:00,0.007178652
4/1/2007,2:42:00,0.007262567
4/1/2007,2:43:00,0.007113394
4/1/2007,2:44:00,0.007153029
4/1/2007,2:45:00,0.007364546
4/1/2007,2:46:00,0.008096254
4/1/2007,2:47:00,0.007354102
4/1/2007,2:48:00,0.007244845
4/1/2007,2:49:00,0.007048983
4/1/2007,2:50:00,0.007849228
4/1/2007,2:51:00,0.007920777
4/1/2007,2:52:00,0.007282459
4/1/2007,2:53:00,0.007368744
4/1/2007,2:54:00,0.006995458
4/1/2007,2:55:00,0.007285298
